,race,age,engnat,gender,hand,source,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,cluster
12860,3,23,1,2,1,2,2,3,3,4,3,2,1,4,1,4,4,3,4,3,2,3,2,2,3,2,1,4,2,4,2,4,2,4,5,3,5,3,5,2,2,4,4,2,5,4,5,4,5,4,3,2,4,4,4,4,2
12861,3,14,1,1,1,1,2,5,3,4,3,1,3,4,3,5,2,4,2,3,2,1,1,1,3,3,4,1,1,3,3,1,5,2,3,5,5,3,5,2,4,4,3,1,2,5,5,1,5,1,5,1,5,5,5,5,4
12862,6,15,1,1,1,1,2,5,3,4,2,5,3,4,4,2,4,1,4,2,4,4,2,2,4,5,1,5,2,5,1,5,2,5,5,5,3,5,2,2,1,5,1,5,2,3,4,2,4,1,5,2,4,5,3,5,0
12863,11,33,2,2,1,1,1,3,4,4,5,4,4,3,5,3,3,3,4,4,3,3,5,4,5,3,4,3,2,4,2,5,3,2,5,5,4,1,4,4,5,3,3,3,5,5,3,4,4,4,4,1,5,2,5,5,3
12864,3,18,1,2,1,1,5,1,3,1,4,2,4,3,4,1,5,3,4,3,4,2,2,1,3,1,1,4,1,4,2,2,2,3,4,3,5,1,2,1,5,1,5,1,5,5,2,3,5,2,5,1,3,2,4,4,2
12865,3,16,1,2,1,1,3,3,2,4,3,3,3,2,2,3,4,2,5,1,5,3,3,4,2,5,1,4,1,5,1,5,2,5,5,3,2,4,4,5,4,4,4,2,3,4,4,2,5,2,3,2,1,4,5,5,0
12866,3,21,1,2,1,1,2,2,2,4,4,3,2,2,2,4,5,3,4,3,3,4,2,2,4,3,2,4,2,4,2,3,2,2,2,3,3,3,3,3,2,4,4,2,5,3,3,4,4,2,3,2,3,3,4,4,3
12867,11,17,1,2,1,1,2,3,3,3,4,2,2,4,2,5,3,2,4,3,3,2,4,3,4,3,3,5,4,3,1,1,1,3,3,3,2,3,4,3,2,3,3,3,3,3,3,1,4,1,3,2,4,2,4,4,4
12868,3,18,1,1,1,5,1,5,1,5,1,4,1,5,1,5,4,2,4,1,3,5,4,4,4,4,5,2,4,2,5,2,5,2,2,3,3,5,4,4,1,5,4,4,3,2,4,2,5,1,4,1,3,4,5,4,4
12869,3,18,1,2,1,1,5,4,5,1,3,4,1,2,5,1,1,5,2,4,1,1,1,1,1,1,5,2,1,2,4,2,4,2,2,5,1,5,4,3,2,5,4,2,4,3,5,1,5,4,5,1,5,5,4,5,1
12870,3,18,1,2,2,1,3,1,3,2,5,1,4,2,5,2,4,4,5,3,3,3,2,1,4,3,1,5,3,2,2,4,2,4,5,3,4,1,5,1,5,1,5,1,5,4,2,2,4,1,4,1,3,3,5,5,2
12871,3,37,1,2,1,1,3,2,3,3,4,2,3,2,4,3,5,3,5,3,5,4,2,2,4,1,5,5,1,5,1,5,1,5,5,4,3,5,4,2,2,1,5,1,3,4,3,4,5,3,3,1,3,3,5,3,2
12872,11,20,1,2,2,1,2,4,3,3,5,4,2,2,4,4,5,2,5,2,5,5,2,2,5,2,1,5,1,5,2,5,2,3,5,4,4,2,5,2,5,4,5,3,5,4,3,1,5,1,5,1,5,2,5,5,2
12873,3,17,1,1,1,5,2,5,2,4,1,4,1,5,1,5,2,4,3,3,1,3,2,1,3,3,2,2,3,2,2,3,1,2,2,3,2,3,4,3,3,4,3,3,2,3,5,2,3,1,3,3,5,5,4,4,4
12874,3,18,2,2,1,1,1,3,2,3,2,3,1,2,4,5,5,2,5,1,4,5,4,4,5,5,2,3,2,4,3,3,3,4,4,3,5,4,4,4,2,4,4,2,4,4,4,2,5,3,5,1,4,3,4,5,0
12875,11,13,2,2,3,2,3,3,2,5,2,4,3,5,5,5,5,5,5,5,4,1,5,5,3,5,5,5,4,5,1,5,5,5,5,4,3,4,4,5,1,5,1,3,5,3,2,1,3,1,3,5,4,2,5,2,3
12876,3,40,1,2,1,1,1,2,2,3,3,2,2,5,2,3,4,3,3,2,3,3,2,3,3,3,2,3,1,4,4,4,4,3,3,4,3,3,4,3,2,2,3,4,1,4,5,1,4,1,4,2,5,4,4,5,4
12877,3,18,1,2,1,5,5,3,4,3,3,2,5,3,4,4,5,2,5,3,3,4,3,2,4,3,1,4,2,4,2,5,2,5,5,4,2,5,4,3,1,4,4,1,5,3,3,3,4,2,4,3,4,3,5,4,0
12878,3,33,1,2,1,2,3,4,2,3,2,4,4,2,3,4,4,3,5,1,3,5,5,5,3,5,2,5,2,3,2,4,2,4,3,3,3,5,3,5,1,5,3,2,2,4,3,2,5,2,4,1,4,3,5,4,0
12879,3,19,1,2,1,2,3,4,4,2,3,3,3,4,3,5,2,4,3,2,1,4,3,3,4,2,2,4,2,4,2,4,2,4,2,4,4,5,3,4,1,3,2,3,4,3,4,1,5,1,3,1,5,4,4,4,1
12880,13,13,2,1,1,1,2,2,2,2,5,2,4,3,1,4,1,5,4,2,1,1,5,5,5,4,3,4,4,2,5,1,5,1,1,3,5,1,5,1,5,1,5,1,5,5,4,5,3,5,3,3,5,4,4,3,4
12881,1,20,1,3,1,2,1,5,1,2,2,2,1,5,5,5,2,5,5,1,5,1,1,5,2,5,1,4,4,4,2,3,4,4,4,3,2,1,5,4,1,4,5,4,4,4,4,1,5,1,3,1,2,5,5,5,4
12882,11,17,2,2,1,1,3,4,3,3,4,4,3,2,4,3,5,4,5,2,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,4,4,4,4,4,2,4,3,4,3,3,5,2,5,1,5,1,4,5,4,5,0
12883,4,23,1,1,1,2,2,2,3,3,5,2,2,3,3,2,3,4,3,2,3,2,2,2,2,2,1,5,2,5,1,4,1,4,5,3,4,4,4,2,4,2,4,4,3,4,5,2,4,1,4,1,5,4,4,5,2
12884,3,15,1,1,2,1,1,5,1,5,1,4,1,5,1,5,3,4,4,2,2,1,2,2,2,3,2,2,1,4,3,3,3,3,4,3,3,4,4,3,2,4,3,2,3,3,4,1,4,2,3,3,5,4,4,4,4
12885,3,40,1,2,1,1,1,3,2,4,2,4,1,4,1,5,4,2,5,2,3,4,4,4,4,5,2,5,2,4,2,3,2,2,3,3,4,5,4,5,1,5,5,5,1,5,3,2,4,2,1,3,3,3,5,3,4
12886,13,23,2,2,1,1,1,3,2,2,4,3,1,1,1,5,3,2,3,2,2,5,3,3,3,2,2,3,1,4,1,5,1,5,5,4,3,3,4,3,3,4,3,4,4,4,3,3,3,2,4,1,2,2,4,4,3
12887,1,16,2,1,3,1,2,3,1,3,2,1,5,3,3,4,5,4,5,4,5,5,5,5,5,4,4,3,4,3,3,3,3,3,3,5,2,4,5,5,4,5,4,3,2,5,5,1,5,1,4,1,4,4,5,5,0
12888,3,38,1,2,1,5,1,5,4,5,3,5,3,5,1,5,5,3,5,3,4,5,4,3,4,3,1,5,2,5,1,5,1,5,5,3,3,3,5,3,3,5,3,1,4,4,4,4,4,3,4,3,3,3,5,3,3
12889,11,1993,1,2,1,2,3,1,3,3,3,1,3,3,4,5,4,3,5,3,4,3,4,4,4,3,5,3,2,5,2,4,3,4,4,3,2,4,3,3,4,2,3,3,3,4,3,2,5,2,4,1,4,2,5,5,0
12890,9,23,2,1,1,5,3,2,5,2,5,1,4,2,4,2,1,5,4,5,2,1,2,1,1,1,1,4,1,5,1,3,1,5,4,4,4,2,3,1,4,2,5,1,5,5,5,2,3,1,5,3,4,5,4,4,2
12891,13,28,1,2,1,5,3,1,4,2,4,1,3,2,5,2,4,2,3,2,4,2,5,4,5,4,2,3,2,3,4,1,2,2,4,4,4,4,5,2,2,2,3,1,2,3,5,1,5,1,5,1,5,5,5,5,0
12892,3,67,1,2,1,1,4,1,5,5,5,1,5,4,5,1,3,3,4,4,2,4,1,1,2,1,3,3,2,3,3,2,3,4,3,5,4,2,5,1,4,1,5,1,3,5,5,2,3,3,4,2,5,4,2,4,2
12893,11,24,2,1,1,5,1,5,2,5,1,5,2,5,1,5,4,3,5,2,4,2,2,2,2,4,1,5,1,5,1,5,1,5,5,5,4,4,4,1,4,1,5,2,5,5,4,2,5,2,5,1,5,5,5,5,2
12894,13,18,1,3,3,2,3,3,4,2,3,2,4,4,2,3,2,4,4,3,2,2,2,2,2,1,1,5,2,4,1,2,1,4,4,3,4,2,5,2,4,2,4,1,4,4,4,2,5,4,4,1,4,3,5,5,2
12895,3,42,1,1,1,1,3,1,4,2,4,1,3,3,3,2,3,4,3,5,2,2,1,1,2,1,1,4,1,4,2,3,2,4,4,4,4,3,4,1,4,2,4,1,4,4,4,1,4,1,5,1,5,4,5,5,1
12896,3,28,2,2,1,2,3,1,5,2,3,1,3,3,4,3,5,5,4,5,4,5,2,2,5,1,1,5,3,5,1,5,1,4,5,4,3,3,3,3,2,5,4,4,3,2,5,3,5,3,3,1,4,3,4,3,0
12897,3,19,1,2,1,5,2,2,3,3,5,1,5,3,4,2,3,3,4,1,4,2,4,3,4,4,2,5,4,4,1,3,1,3,4,3,3,3,5,2,2,2,4,2,4,3,3,1,5,1,4,1,4,4,5,5,0
12898,3,23,1,2,1,2,3,4,4,4,5,1,3,4,2,3,5,3,5,2,2,4,2,2,4,2,1,5,3,5,1,4,1,4,5,5,4,5,4,3,2,4,5,4,4,4,3,1,5,1,3,2,3,3,5,5,0
12899,4,18,2,1,1,1,3,5,2,3,4,5,2,4,4,4,2,4,2,3,2,4,3,1,1,3,2,4,2,5,5,4,4,4,5,5,2,4,4,3,2,3,2,3,3,3,4,2,5,2,3,3,4,3,4,4,1
12900,3,19,1,1,1,5,1,2,4,3,2,2,4,5,4,4,4,3,4,2,3,3,2,1,3,3,1,5,1,5,1,5,1,4,5,3,3,1,5,1,4,2,4,2,3,4,4,1,4,1,4,1,5,2,4,3,2
12901,13,33,1,2,1,1,1,4,3,4,2,4,2,5,1,5,3,2,5,2,3,5,5,4,3,3,1,4,1,5,2,5,2,3,5,3,4,1,4,1,3,1,4,2,3,4,2,3,3,3,3,1,4,1,5,2,3
12902,13,24,1,1,1,1,4,3,4,3,4,2,4,4,2,3,4,2,5,1,3,4,4,5,3,5,1,4,1,5,1,5,2,5,4,5,2,2,4,3,3,3,4,3,2,5,4,2,5,2,3,1,4,3,5,5,0
12903,1,23,1,2,1,1,1,3,3,3,3,3,3,3,1,3,5,1,5,1,5,5,3,5,5,5,1,3,1,3,1,5,3,3,5,3,1,3,3,5,3,5,3,3,3,5,1,3,3,3,3,5,3,1,5,3,3
12904,3,17,1,2,1,1,1,5,1,5,1,2,1,5,1,5,4,2,5,1,5,5,3,2,4,5,2,3,1,5,2,3,2,4,5,3,1,5,5,4,1,1,3,4,2,3,5,1,4,1,3,2,5,5,5,4,4
12905,6,54,1,2,1,1,5,3,4,2,5,1,5,5,5,5,5,2,4,3,2,4,4,4,4,3,1,4,1,4,1,5,1,5,5,5,5,1,5,3,4,1,5,1,2,4,4,3,5,1,5,1,4,4,5,5,2
12906,13,39,1,2,1,2,1,3,5,3,5,1,3,5,3,2,1,4,1,4,1,2,1,1,1,1,1,5,1,5,1,3,1,5,5,4,3,2,5,1,4,1,4,1,3,3,5,1,4,1,4,1,4,2,5,5,2
12907,13,24,2,2,1,1,3,1,4,4,5,2,4,3,4,2,4,2,4,3,1,3,2,2,2,3,5,4,1,5,2,5,1,4,5,5,4,4,4,3,2,4,5,2,3,4,4,1,3,2,4,2,3,2,4,2,2
12908,3,25,1,1,1,1,2,5,2,4,1,4,1,5,2,5,2,4,1,2,1,1,4,2,2,4,2,2,3,3,3,5,4,2,2,2,4,5,3,4,1,5,1,4,2,3,5,1,5,1,5,1,5,5,5,5,4
12909,1,23,2,2,1,1,2,2,2,2,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,2,2,4,2,4,2,4,2,4,4,4,2,4,2,4,2,4,2,4,2,2,2,2,2,4,2,4,2,2,4,2,3
12910,4,21,2,2,1,1,2,1,4,5,4,1,4,2,3,2,4,2,3,3,4,3,3,4,2,3,5,5,1,5,1,4,1,4,5,1,3,3,4,3,3,4,4,1,4,4,3,4,4,2,4,1,3,2,3,4,3
12911,11,42,2,2,1,5,4,2,4,2,3,2,3,3,3,3,2,4,2,4,3,2,3,2,2,2,2,4,2,4,2,3,2,3,3,4,4,4,3,3,2,3,4,2,4,3,3,2,3,2,4,2,5,2,4,4,1
12912,13,21,2,2,1,1,3,3,4,3,2,5,1,5,4,3,1,4,4,3,1,2,2,2,2,3,5,4,2,4,4,5,5,4,5,3,4,4,2,2,3,5,3,3,4,5,3,2,3,3,5,1,5,1,3,5,1
12913,1,23,2,2,1,1,2,2,4,4,4,2,4,2,4,2,4,2,4,4,4,4,4,4,4,4,2,4,2,4,2,4,2,2,4,4,2,2,2,4,2,4,2,4,2,2,2,4,2,4,2,4,4,2,4,2,3
12914,11,21,1,1,1,1,2,4,3,4,2,2,2,4,3,5,4,3,5,2,4,5,4,3,4,4,4,3,3,3,4,3,3,4,2,4,4,2,4,3,2,2,5,4,4,4,2,2,4,2,4,2,3,2,5,4,4
12915,3,18,1,2,1,3,2,3,4,2,3,1,5,3,3,3,5,1,5,1,5,5,5,4,4,4,1,5,2,5,1,5,1,5,4,4,3,4,5,3,3,4,4,1,3,3,4,2,4,1,5,1,5,3,5,4,0
12916,3,29,1,2,1,5,1,5,3,4,2,4,1,4,2,5,2,4,4,2,4,2,2,2,2,2,2,4,1,3,2,2,2,4,2,2,4,4,4,1,3,2,4,1,5,4,5,1,3,1,4,2,5,2,5,4,4
12917,6,27,1,1,1,1,4,2,5,1,5,1,5,1,5,2,1,4,2,5,1,1,1,1,1,1,2,4,2,4,2,3,1,4,4,4,4,2,5,2,4,2,4,1,4,5,5,2,2,1,4,1,4,4,4,4,1
12918,3,29,1,1,1,1,2,4,2,5,5,3,4,4,4,4,4,5,5,2,1,3,4,4,3,4,1,4,1,4,1,2,2,4,1,3,4,1,5,2,1,1,2,4,4,4,5,1,5,1,4,1,4,5,5,4,4
12919,1,17,2,1,1,1,1,5,2,5,1,5,1,5,2,5,2,1,4,4,1,1,3,1,2,4,4,1,2,1,4,3,5,5,2,3,5,1,5,1,2,1,5,2,5,4,4,1,5,1,4,4,5,5,5,3,4
12920,3,13,1,2,1,1,1,3,1,5,1,5,1,5,1,5,3,4,4,1,4,1,5,5,4,5,3,2,5,1,4,3,3,3,1,1,2,5,3,5,1,4,5,4,3,3,4,3,4,4,4,1,5,4,5,3,4
12921,3,54,1,2,1,1,2,4,4,3,4,2,4,3,2,3,3,3,3,2,2,2,2,1,4,3,2,4,1,4,2,4,2,4,4,3,3,2,4,2,3,1,4,2,4,4,4,2,3,2,3,2,4,4,4,3,2
12922,3,13,1,2,1,1,4,1,5,1,5,2,4,2,5,2,2,4,4,3,4,3,4,4,2,2,5,5,2,5,2,5,2,4,5,4,3,4,5,3,3,2,5,2,4,5,5,2,5,2,5,1,5,5,4,5,2
12923,13,27,2,2,1,1,1,4,4,3,3,2,2,3,4,5,4,4,5,4,4,4,5,4,4,3,1,3,2,4,4,4,3,4,4,3,3,2,5,2,3,1,5,3,5,3,1,1,1,2,3,1,5,3,4,3,3
12924,3,27,2,2,1,2,4,3,4,3,4,2,5,4,4,3,2,2,3,2,4,2,4,4,4,3,2,4,2,4,4,4,3,4,4,2,3,3,4,4,3,2,3,2,2,4,5,1,5,1,4,1,5,3,4,4,0
12925,11,26,2,2,1,1,1,3,1,4,4,4,1,5,4,2,4,1,5,4,2,1,4,4,4,3,3,2,1,5,4,5,4,5,4,2,3,1,4,3,3,2,3,2,3,2,5,1,4,1,3,2,4,4,3,2,4
12926,3,25,1,2,1,1,1,4,2,5,3,2,2,5,2,5,4,3,5,1,4,4,5,3,2,5,1,4,1,5,1,5,1,5,5,4,4,5,5,5,1,5,5,2,5,5,5,1,5,1,4,1,5,5,5,4,0
12927,3,33,1,1,1,2,1,3,2,4,2,4,2,2,2,4,2,4,4,3,2,1,2,2,2,2,4,3,5,2,4,4,4,4,2,2,4,4,4,4,2,4,4,1,4,4,4,2,2,2,4,1,4,4,2,5,4
12928,5,33,2,1,1,1,3,5,2,4,2,4,2,5,1,4,4,2,3,2,4,5,2,2,4,1,2,4,2,4,2,5,2,4,5,4,4,1,2,2,3,1,5,1,4,4,3,2,4,2,4,2,4,2,5,4,4
12929,13,19,2,2,1,1,3,3,4,3,3,3,4,1,5,5,3,5,5,1,2,2,2,2,2,1,4,5,1,5,1,3,1,3,5,5,3,3,5,3,2,5,3,3,2,5,5,1,4,1,3,2,5,3,5,3,1
12930,4,24,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,3
12931,1,33,2,1,1,1,3,4,3,4,2,2,2,4,2,2,3,2,4,2,4,4,2,2,4,2,4,4,2,4,2,4,4,3,4,3,3,3,3,2,3,3,3,1,3,4,4,2,5,1,4,1,5,4,5,5,4
12932,3,17,1,1,1,2,4,2,4,2,5,2,5,2,4,2,2,4,2,3,2,2,3,2,2,3,3,3,3,4,2,3,2,3,4,4,4,4,3,2,2,2,3,3,2,4,4,1,4,1,4,2,4,3,5,4,1
12933,3,19,1,2,1,1,5,1,4,2,4,1,4,2,5,3,5,3,5,1,5,5,5,4,5,4,3,5,4,4,1,4,1,3,5,5,2,2,3,4,1,4,3,2,1,4,2,3,5,3,4,1,3,2,3,4,0
12934,4,25,2,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,5,1,5,5,1,1,1,1,5,1,5,1,5,1,1,1,5,1,1,1,5,1,1,1,1,5,5,3
12935,11,27,1,2,1,1,1,4,2,5,2,3,2,5,3,5,5,3,4,2,4,4,4,4,4,3,2,4,4,4,2,4,3,4,2,3,5,1,3,2,3,3,5,3,4,3,4,2,5,1,5,1,4,3,5,5,4
12936,11,22,2,2,1,5,1,2,3,4,3,2,1,5,2,4,3,2,4,2,2,2,4,3,1,3,1,5,1,4,1,4,3,4,5,5,4,1,5,2,5,1,5,1,5,4,4,1,5,1,4,1,5,3,5,5,2
12937,9,20,2,2,1,1,1,2,2,1,3,1,1,2,5,4,2,5,2,4,3,2,5,1,2,2,1,5,1,5,1,1,1,5,5,3,2,5,1,5,5,5,1,2,5,2,2,5,5,1,4,1,5,1,5,5,1
12938,1,14,1,2,1,5,1,5,1,5,1,5,1,5,1,5,5,1,5,5,2,5,5,5,5,5,1,2,4,5,1,4,5,3,5,4,1,3,5,5,1,4,1,1,1,1,4,3,5,5,1,5,1,3,5,1,3
12939,13,21,2,1,1,1,3,1,5,1,5,1,5,5,5,4,5,5,5,1,5,5,4,4,5,5,4,5,2,5,1,5,1,4,5,4,3,5,3,5,3,5,3,3,2,5,5,4,5,1,5,2,4,4,2,5,0
12940,11,17,1,1,1,1,3,4,4,5,5,2,4,5,5,4,1,5,4,3,4,4,4,3,4,4,4,5,3,4,4,4,1,4,5,4,4,4,4,3,3,4,5,4,3,4,4,4,4,3,3,1,3,5,5,4,0
12941,12,30,2,1,1,2,5,2,5,1,5,1,4,1,5,4,1,3,4,2,4,1,1,1,1,1,1,5,1,5,1,5,1,5,5,4,4,5,5,1,1,1,2,1,5,5,4,2,5,1,5,1,3,1,5,5,2
12942,3,26,2,2,2,2,3,3,3,3,4,3,3,3,3,3,4,2,4,2,4,4,4,4,4,4,2,4,4,4,3,3,2,4,4,3,2,4,4,3,2,4,3,3,3,3,4,2,4,3,3,4,3,4,4,4,0
12943,1,32,2,2,1,1,1,5,5,5,1,5,1,5,1,2,1,3,1,5,1,4,1,1,1,4,5,1,1,5,1,2,5,1,5,1,5,1,1,1,1,1,1,1,3,2,5,1,5,1,5,1,4,5,1,5,4
12944,1,19,1,2,1,1,3,3,1,3,5,1,5,1,5,5,5,1,3,1,5,5,5,5,1,5,3,1,5,5,2,3,5,1,5,5,3,3,5,1,2,3,5,1,1,5,5,1,5,1,5,1,5,5,5,5,0
12945,4,31,2,1,1,1,1,1,3,1,2,3,3,2,2,1,2,3,4,1,2,3,3,2,2,1,5,3,1,5,1,4,2,4,5,3,4,3,3,3,2,4,3,3,3,3,3,2,4,3,5,2,5,1,3,4,1
12946,3,28,1,2,1,1,4,2,3,2,4,2,5,3,4,4,4,3,3,2,4,2,4,4,4,4,1,3,4,3,3,4,3,4,3,3,1,5,3,4,2,4,2,3,2,3,5,1,5,1,5,1,5,4,4,5,0
12947,3,27,1,2,1,1,3,2,4,2,5,2,3,3,4,3,2,3,3,4,2,2,2,1,2,1,2,5,2,5,1,5,2,4,5,4,4,3,3,2,4,2,3,2,4,3,5,2,4,2,4,2,4,4,4,4,2
12948,1,26,1,2,1,1,3,1,3,2,5,3,3,1,1,5,4,2,3,3,2,2,1,1,3,2,4,3,1,3,3,3,3,3,3,5,3,5,5,2,3,2,3,3,5,3,3,1,2,1,4,1,4,1,3,4,1
12949,3,20,1,2,1,2,3,1,4,3,4,2,4,2,4,5,4,4,5,2,2,4,5,4,5,2,3,4,2,5,2,5,2,5,4,5,2,5,4,4,2,5,2,4,2,4,3,4,2,3,3,3,5,2,4,3,3
12950,3,17,1,2,3,1,4,3,5,4,4,4,5,5,4,2,3,5,2,5,1,1,2,1,3,1,1,5,1,5,1,5,1,5,5,5,4,1,4,1,5,4,2,1,1,5,5,1,5,1,5,1,5,5,4,5,2
12951,3,40,1,1,1,1,4,3,4,3,3,2,3,4,3,2,2,2,4,2,1,1,2,1,2,3,2,3,3,4,1,3,2,4,4,4,3,4,3,2,4,2,2,1,4,4,3,2,4,2,4,1,4,4,4,4,1
12952,11,21,1,2,1,1,4,1,5,1,5,3,4,4,5,2,3,4,4,4,2,3,4,4,3,4,1,5,3,5,4,5,1,5,5,5,4,2,4,2,5,2,3,1,4,4,5,1,1,2,5,1,5,5,5,5,2
12953,13,46,1,1,1,2,3,1,4,3,4,1,5,2,5,4,3,5,2,2,3,2,3,2,3,2,1,5,1,4,3,5,1,4,4,5,5,1,5,1,5,1,5,1,5,5,4,1,5,1,5,1,5,4,4,5,2
12954,3,36,1,1,1,1,4,3,5,3,3,3,4,4,5,3,1,5,1,5,1,1,2,1,1,5,3,5,3,3,2,3,2,4,5,3,5,1,5,1,3,1,3,1,4,5,5,1,5,1,5,1,5,5,5,5,1
12955,11,16,1,1,2,1,1,4,5,3,5,1,4,5,2,2,1,5,1,5,1,1,1,1,1,1,2,5,3,5,2,3,2,4,5,5,4,4,4,4,2,4,3,3,1,3,3,1,5,1,4,1,5,1,5,5,1
12956,3,22,2,1,1,1,1,3,2,5,1,3,5,5,1,5,3,3,5,3,1,2,4,3,3,3,1,3,3,4,3,4,3,3,3,4,4,3,5,3,4,3,3,4,3,4,1,1,5,1,3,1,5,4,5,5,4
12957,11,19,1,2,1,1,4,1,5,3,5,1,5,1,5,1,2,4,4,3,3,1,2,2,3,2,3,5,1,2,3,1,2,3,3,4,3,4,4,2,2,4,4,3,2,3,2,1,4,3,4,2,5,2,4,3,1
12958,13,27,1,2,1,1,3,4,5,1,5,1,2,4,5,4,5,1,5,1,2,3,3,3,4,3,1,3,1,3,1,4,4,5,4,5,5,1,4,1,3,1,1,1,2,5,1,3,5,4,4,4,5,1,5,5,2
12959,6,23,1,1,1,1,5,1,5,1,5,1,5,4,5,4,2,4,4,5,1,1,2,1,1,1,1,5,4,5,1,5,1,5,5,5,4,1,4,1,2,1,5,3,5,4,5,4,2,3,4,4,5,5,5,4,2
12960,4,18,2,1,1,1,2,2,3,4,4,4,3,3,2,4,3,2,3,3,4,3,3,4,5,4,4,4,4,3,4,3,2,4,4,2,4,3,4,3,3,3,1,3,3,4,2,2,5,2,4,2,4,2,5,4,4
12961,3,24,1,1,1,1,1,5,1,5,1,2,1,5,1,5,5,4,5,1,2,4,4,4,4,5,5,1,5,1,5,4,5,1,1,3,1,4,5,5,1,5,4,5,4,4,4,1,5,1,4,1,1,4,5,4,4
12962,3,26,1,1,2,1,4,3,3,3,5,3,5,5,4,2,3,3,2,1,3,3,2,3,3,4,1,5,2,4,2,3,2,4,4,4,3,4,3,4,4,2,3,3,3,3,4,1,5,1,4,1,5,3,5,5,1
12963,13,1992,2,2,1,2,3,1,4,3,5,2,2,4,3,5,2,1,5,3,4,5,4,4,5,3,5,3,1,5,1,5,3,2,5,3,4,1,3,2,3,4,2,3,4,3,3,4,3,2,2,1,3,1,4,2,3
12964,3,20,1,2,1,1,3,4,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,2,3,2,2,5,3,4,2,4,2,4,4,4,2,5,4,4,3,4,2,3,2,4,4,1,5,1,5,1,5,3,5,5,0
12965,3,37,2,2,1,2,3,3,3,4,4,3,5,5,2,2,2,4,2,2,2,2,1,1,1,1,1,3,1,4,1,3,3,5,5,4,4,3,5,2,3,2,5,1,3,4,3,2,4,3,3,2,5,3,4,4,2
12966,11,18,1,1,1,1,2,5,1,4,2,2,5,3,4,4,4,4,4,2,5,2,2,1,2,3,2,5,2,5,1,3,1,4,5,2,4,1,4,2,3,1,5,2,4,4,4,1,5,1,5,1,5,4,5,4,2
12967,3,44,1,2,1,1,2,2,3,4,5,2,4,4,2,5,4,1,5,1,2,4,3,3,4,4,1,4,4,5,1,5,1,5,5,3,4,2,5,2,4,1,5,1,5,5,4,2,5,2,5,1,4,3,5,5,2
12968,13,18,2,2,1,5,1,5,1,4,1,5,1,1,1,1,1,2,1,3,5,5,4,4,5,3,3,3,1,3,5,3,4,1,4,1,1,4,1,1,3,2,5,5,1,1,1,1,1,5,1,5,1,1,4,1,3
12969,3,37,2,2,1,2,4,4,4,4,5,1,2,4,2,3,4,2,4,2,3,4,4,5,4,4,2,4,2,4,2,4,1,4,5,3,4,4,4,1,1,3,3,2,2,4,4,1,4,1,5,1,5,4,4,4,0
12970,3,21,1,2,1,1,4,2,5,2,5,1,5,4,5,3,2,3,4,2,3,2,3,2,2,4,2,5,4,4,2,3,2,4,4,5,3,4,5,5,4,4,3,4,3,3,4,2,4,1,4,2,5,4,4,4,1
12971,1,26,1,2,1,1,1,2,1,2,2,1,1,3,3,4,5,2,5,1,4,4,4,4,4,5,2,4,3,5,2,4,2,4,5,3,3,5,5,4,2,5,3,2,4,4,5,2,5,1,5,1,4,3,5,5,0
12972,5,40,2,2,1,5,3,3,4,3,3,4,3,3,4,2,2,3,2,2,2,2,2,2,2,1,4,4,1,4,3,3,2,4,4,3,4,2,4,2,5,3,3,4,4,4,4,1,4,2,5,4,5,4,3,5,1
12973,11,21,2,2,1,1,1,4,4,5,4,5,4,5,4,5,5,1,5,4,5,5,5,5,5,5,5,3,4,5,4,5,4,4,5,5,3,1,5,4,5,4,2,4,4,5,4,1,5,1,5,1,5,5,5,5,0
12974,3,18,1,1,1,5,2,5,3,4,2,2,2,4,2,5,4,1,5,1,4,5,3,4,3,5,1,5,1,4,1,4,1,4,3,3,2,2,3,4,2,4,3,4,2,3,3,3,4,2,3,2,3,3,5,4,0
12975,3,18,1,2,1,1,4,1,5,2,5,1,5,3,2,2,5,3,5,3,2,4,3,1,2,3,5,4,2,5,1,5,2,5,5,5,3,5,4,5,2,5,2,1,3,5,4,1,4,2,3,3,5,4,5,4,0
12976,4,18,2,1,1,1,1,3,2,4,2,2,2,4,4,4,2,4,4,1,1,1,3,2,2,4,2,3,3,1,4,1,4,2,2,3,5,4,5,2,4,2,5,2,4,4,5,1,5,1,5,1,5,4,5,5,4
12977,3,26,2,2,1,1,2,1,5,1,5,1,5,2,4,1,5,1,5,2,5,5,5,5,5,4,1,5,1,5,1,4,1,5,5,4,2,3,2,3,2,4,2,3,3,3,5,3,5,3,5,1,4,5,5,5,0
