,cluster
16993,3
16994,2
16995,2
16996,0
16997,2
16998,2
16999,3
17000,4
17001,3
17002,0
17003,4
17004,1
17005,4
17006,4
17007,4
17008,3
17009,0
17010,4
17011,1
17012,0
17013,3
17014,3
17015,1
17016,1
17017,3
17018,4
17019,4
17020,0
17021,2
17022,0
17023,2
17024,1
17025,4
17026,1
17027,0
17028,1
17029,2
17030,4
17031,2
17032,0
17033,3
17034,0
17035,0
17036,1
17037,3
17038,2
17039,3
17040,3
17041,2
17042,4
17043,4
17044,0
17045,1
17046,3
17047,2
17048,2
17049,2
17050,1
17051,0
17052,4
17053,0
17054,4
17055,2
17056,4
17057,4
17058,1
17059,1
17060,2
17061,2
17062,2
17063,1
17064,4
17065,1
17066,0
17067,0
17068,0
17069,1
17070,3
17071,2
17072,0
17073,1
17074,0
17075,2
17076,2
17077,3
17078,4
17079,3
17080,1
17081,1
17082,1
17083,4
17084,1
17085,0
17086,3
17087,4
17088,4
17089,4
17090,1
17091,3
17092,0
17093,3
17094,0
17095,4
17096,1
17097,1
17098,3
17099,2
17100,1
17101,2
17102,2
17103,1
17104,1
17105,0
17106,1
17107,1
17108,3
17109,3
17110,3
17111,2
17112,1
17113,1
17114,3
17115,3
17116,0
17117,1
17118,0
17119,2
17120,3
17121,4
17122,4
17123,3
17124,4
17125,2
17126,1
17127,1
17128,0
17129,3
17130,2
17131,1
17132,4
17133,0
17134,2
17135,1
17136,4
17137,0
17138,0
17139,1
17140,1
17141,3
17142,2
17143,2
17144,2
17145,0
17146,2
17147,2
17148,3
17149,2
17150,2
17151,2
17152,1
17153,3
17154,3
17155,2
17156,0
17157,3
17158,3
17159,3
17160,0
17161,3
17162,3
17163,3
17164,4
17165,3
17166,4
17167,1
17168,1
17169,4
17170,2
17171,3
17172,4
17173,0
17174,1
17175,1
17176,0
17177,0
17178,3
17179,3
17180,1
17181,1
17182,2
17183,3
17184,0
17185,2
17186,1
17187,0
17188,3
17189,4
17190,1
17191,3
17192,0
17193,2
17194,2
17195,1
17196,1
17197,3
17198,2
17199,2
17200,4
17201,0
17202,1
17203,0
17204,3
17205,2
17206,2
17207,4
17208,0
17209,2
17210,4
17211,1
17212,3
17213,4
17214,2
17215,0
17216,3
17217,1
17218,4
17219,0
17220,2
17221,2
17222,0
17223,2
17224,2
17225,4
17226,2
17227,2
17228,2
17229,0
17230,0
17231,2
17232,2
17233,2
17234,2
17235,0
17236,4
17237,3
17238,2
17239,0
17240,1
17241,2
17242,1
17243,4
17244,2
17245,3
17246,3
17247,1
17248,4
17249,2
17250,4
17251,1
17252,2
17253,3
17254,3
17255,1
17256,0
17257,0
17258,0
17259,2
17260,0
17261,3
17262,4
17263,1
17264,0
17265,1
17266,0
17267,0
17268,2
17269,0
17270,3
17271,3
17272,3
17273,1
17274,2
17275,0
17276,0
17277,3
17278,2
17279,3
17280,0
17281,4
17282,4
17283,4
17284,3
17285,2
17286,0
17287,2
17288,4
17289,4
17290,1
17291,2
17292,1
17293,0
17294,2
17295,2
17296,4
17297,4
17298,2
17299,3
17300,1
17301,0
17302,0
17303,2
17304,2
17305,0
17306,3
17307,1
17308,4
17309,0
17310,2
17311,1
17312,1
17313,2
17314,3
17315,4
17316,3
17317,0
17318,2
17319,2
17320,1
17321,2
17322,1
17323,0
17324,1
17325,2
17326,1
17327,1
17328,0
17329,1
17330,3
17331,4
17332,1
17333,4
17334,3
17335,2
17336,0
17337,2
17338,1
17339,0
17340,1
17341,1
17342,1
17343,4
17344,0
17345,2
17346,1
17347,1
17348,1
17349,1
17350,1
17351,4
17352,1
17353,3
17354,3
17355,2
17356,3
17357,1
17358,2
17359,2
17360,3
17361,2
17362,3
17363,4
17364,1
17365,1
17366,2
17367,2
17368,4
17369,4
17370,0
17371,1
17372,4
17373,1
17374,4
17375,2
17376,1
17377,1
17378,4
17379,3
17380,2
17381,1
17382,3
17383,0
17384,2
17385,3
17386,4
17387,2
17388,4
17389,0
17390,4
17391,3
17392,2
17393,3
17394,0
17395,0
17396,0
17397,2
17398,4
17399,2
17400,2
17401,3
17402,2
17403,3
17404,0
17405,3
17406,0
17407,0
17408,0
17409,2
17410,2
17411,4
17412,2
17413,4
17414,4
17415,0
17416,2
17417,3
17418,2
17419,2
17420,2
17421,2
17422,2
17423,3
17424,0
17425,3
17426,1
17427,2
17428,3
17429,1
17430,3
17431,2
17432,2
17433,2
17434,3
17435,0
17436,3
17437,1
17438,2
17439,3
17440,3
17441,3
17442,0
17443,2
17444,1
17445,3
17446,0
17447,2
17448,2
17449,1
17450,3
17451,2
17452,0
17453,1
17454,2
17455,1
17456,4
17457,0
17458,0
17459,2
17460,2
17461,2
17462,4
17463,1
17464,1
17465,1
17466,1
17467,3
17468,3
17469,4
17470,3
17471,1
17472,0
17473,0
17474,4
17475,4
17476,4
17477,4
17478,2
17479,2
17480,4
17481,1
17482,4
17483,1
17484,2
17485,4
17486,0
17487,1
17488,1
17489,0
17490,4
17491,0
17492,1
17493,2
17494,1
17495,0
17496,2
17497,3
17498,3
17499,1
17500,0
17501,4
17502,3
17503,3
17504,0
17505,1
17506,4
17507,1
17508,4
17509,2
17510,2
17511,4
17512,1
17513,1
17514,0
17515,2
17516,3
17517,3
17518,3
17519,1
17520,2
17521,0
17522,1
17523,0
17524,3
17525,1
17526,2
17527,2
17528,2
17529,2
17530,3
17531,2
17532,3
17533,3
17534,4
17535,1
17536,1
17537,3
17538,4
17539,2
17540,3
17541,1
17542,0
17543,4
17544,0
17545,2
17546,1
17547,2
17548,1
17549,2
17550,0
17551,1
17552,4
17553,2
17554,3
17555,2
17556,0
17557,1
17558,0
17559,0
17560,2
17561,3
17562,3
17563,2
17564,0
17565,4
17566,2
17567,1
17568,3
17569,1
17570,0
17571,4
17572,3
17573,4
17574,1
17575,1
17576,1
17577,4
17578,4
17579,0
17580,1
17581,3
17582,4
17583,1
17584,4
17585,2
17586,1
17587,2
17588,2
17589,4
17590,4
17591,2
17592,1
17593,4
17594,0
17595,1
17596,1
17597,2
17598,2
17599,1
17600,4
17601,2
17602,3
17603,2
17604,4
17605,3
17606,3
17607,1
17608,1
17609,4
17610,1
17611,1
17612,4
17613,1
17614,4
17615,1
17616,2
17617,4
17618,3
17619,3
17620,3
17621,1
17622,4
17623,1
17624,1
17625,0
17626,4
17627,4
17628,1
17629,2
17630,0
17631,1
17632,3
17633,1
17634,3
17635,2
17636,4
17637,2
17638,0
17639,1
17640,2
17641,1
17642,4
17643,2
17644,3
17645,0
17646,2
17647,3
17648,2
17649,2
17650,1
17651,0
17652,0
17653,4
17654,0
17655,0
17656,2
17657,2
17658,0
17659,0
17660,0
17661,2
17662,4
17663,4
17664,2
17665,2
17666,4
17667,1
17668,4
17669,2
17670,1
17671,0
17672,2
17673,2
17674,4
17675,0
17676,3
17677,2
17678,2
17679,2
17680,0
17681,2
17682,0
17683,2
17684,4
17685,0
17686,1
17687,4
17688,4
17689,1
17690,3
17691,1
17692,4
17693,3
17694,3
17695,4
17696,0
17697,3
17698,1
17699,1
17700,2
17701,0
17702,2
17703,2
17704,3
17705,0
17706,0
17707,0
17708,4
17709,0
17710,2
17711,1
17712,2
17713,4
17714,1
17715,3
17716,0
17717,4
17718,2
17719,2
17720,2
17721,0
17722,2
17723,2
17724,1
17725,1
17726,1
17727,4
17728,0
17729,1
17730,2
17731,3
17732,1
17733,4
17734,4
17735,1
17736,3
17737,4
17738,1
17739,1
17740,4
17741,1
17742,4
17743,0
17744,2
17745,4
17746,3
17747,0
17748,3
17749,1
17750,1
17751,4
17752,1
17753,3
17754,3
17755,2
17756,4
17757,1
17758,1
17759,3
17760,1
17761,1
17762,3
17763,3
17764,3
17765,2
17766,0
17767,4
17768,2
17769,1
17770,3
17771,3
17772,4
17773,4
17774,1
17775,3
17776,1
17777,3
17778,2
17779,1
17780,1
17781,4
17782,1
17783,4
17784,4
17785,3
17786,2
17787,2
17788,2
17789,1
17790,1
17791,3
17792,2
17793,0
17794,2
17795,2
17796,2
17797,1
17798,4
17799,1
17800,0
17801,4
17802,3
17803,3
17804,2
17805,1
17806,4
17807,2
17808,2
17809,0
17810,2
17811,0
17812,3
17813,0
17814,4
17815,0
17816,2
17817,1
17818,4
17819,2
17820,2
17821,1
17822,4
17823,3
17824,4
17825,1
17826,2
17827,4
17828,2
17829,3
17830,1
17831,2
17832,2
17833,2
17834,4
17835,1
17836,1
17837,3
17838,1
17839,4
17840,2
17841,1
17842,2
17843,0
17844,1
17845,4
17846,0
17847,1
17848,1
17849,4
17850,1
17851,0
17852,4
17853,2
17854,2
17855,2
17856,4
17857,4
17858,0
17859,1
17860,0
17861,2
17862,1
17863,4
17864,2
17865,0
17866,1
17867,0
17868,1
17869,3
17870,3
17871,2
17872,1
17873,3
17874,4
17875,4
17876,1
17877,2
17878,2
17879,1
17880,0
17881,2
17882,4
17883,1
17884,3
17885,4
17886,3
17887,1
17888,4
17889,1
17890,2
17891,2
17892,0
17893,2
17894,1
17895,0
17896,0
17897,2
17898,3
17899,2
17900,4
17901,3
17902,0
17903,3
17904,0
17905,1
17906,4
17907,4
17908,0
17909,0
17910,0
17911,4
17912,0
17913,2
17914,1
17915,4
17916,4
17917,3
17918,4
17919,1
17920,0
17921,1
17922,3
17923,0
17924,0
17925,0
17926,0
17927,2
17928,3
17929,4
17930,2
17931,3
17932,2
17933,4
17934,4
17935,3
17936,3
17937,0
17938,0
17939,1
17940,0
17941,3
17942,3
17943,4
17944,0
17945,4
17946,1
17947,3
17948,2
17949,2
17950,4
17951,2
17952,2
17953,0
17954,2
17955,0
17956,1
17957,0
17958,4
17959,4
17960,4
17961,2
17962,1
17963,1
17964,0
17965,2
17966,1
17967,0
17968,3
17969,3
17970,4
17971,0
17972,2
17973,0
17974,4
17975,3
17976,4
17977,1
17978,0
17979,3
17980,3
17981,4
17982,1
17983,2
17984,4
17985,0
17986,1
17987,1
17988,3
17989,0
17990,3
17991,4
17992,0
17993,4
17994,2
17995,3
17996,0
17997,0
17998,0
17999,2
18000,3
18001,0
18002,4
18003,2
18004,0
18005,3
18006,0
18007,2
18008,4
18009,3
18010,4
18011,3
18012,2
18013,4
18014,1
18015,3
18016,0
18017,2
18018,1
18019,1
18020,3
18021,0
18022,2
18023,4
18024,3
18025,4
18026,3
18027,4
18028,1
18029,2
18030,0
18031,4
18032,2
18033,4
18034,1
18035,2
18036,3
18037,0
18038,3
18039,1
18040,4
18041,1
18042,3
18043,3
18044,4
18045,3
18046,0
18047,4
18048,3
18049,2
18050,3
18051,3
18052,3
18053,3
18054,4
18055,2
18056,3
18057,1
18058,4
18059,2
18060,2
18061,4
18062,2
18063,2
18064,0
18065,3
18066,2
18067,3
18068,2
18069,3
18070,1
18071,0
18072,1
18073,2
18074,4
18075,3
18076,3
18077,4
18078,4
18079,4
18080,0
18081,0
18082,1
18083,0
18084,4
18085,4
18086,2
18087,3
18088,0
18089,2
18090,4
18091,0
18092,4
18093,1
18094,4
18095,0
18096,1
18097,3
18098,0
18099,4
18100,0
18101,2
18102,2
18103,2
18104,1
18105,4
18106,2
18107,3
18108,4
18109,3
18110,2
18111,2
18112,2
18113,2
18114,1
18115,0
18116,2
18117,4
18118,0
18119,4
18120,1
18121,2
18122,2
18123,3
18124,2
18125,3
18126,2
18127,2
18128,2
18129,2
18130,0
18131,1
18132,2
18133,1
18134,1
18135,3
18136,0
18137,0
18138,2
18139,0
18140,0
18141,4
18142,3
18143,1
18144,4
18145,2
18146,3
18147,3
18148,1
18149,0
18150,0
18151,2
18152,3
18153,2
18154,0
18155,4
18156,2
18157,0
18158,2
18159,3
18160,0
18161,2
18162,2
18163,1
18164,0
18165,3
18166,3
18167,2
18168,2
18169,0
18170,3
18171,0
18172,3
18173,2
18174,1
18175,0
18176,3
18177,3
18178,0
18179,0
18180,4
18181,0
18182,1
18183,1
18184,2
18185,0
18186,1
18187,2
18188,3
18189,1
18190,0
18191,2
18192,3
18193,3
18194,3
18195,3
18196,1
18197,0
18198,0
18199,0
18200,1
18201,0
18202,0
18203,4
18204,0
18205,4
18206,2
18207,0
18208,4
18209,2
18210,3
18211,3
18212,2
18213,4
18214,4
18215,0
18216,2
18217,0
18218,4
18219,2
18220,3
18221,2
18222,1
18223,1
18224,2
18225,2
18226,4
18227,4
18228,1
18229,2
18230,4
18231,0
18232,2
18233,4
18234,3
18235,4
18236,2
18237,4
18238,2
18239,3
18240,2
18241,0
18242,0
18243,4
18244,0
18245,3
18246,4
18247,0
18248,1
18249,0
18250,0
18251,2
18252,4
18253,1
18254,2
18255,4
18256,4
18257,0
18258,4
18259,0
18260,2
18261,1
18262,3
18263,0
18264,4
18265,4
18266,2
18267,1
18268,4
18269,4
18270,2
18271,2
18272,4
18273,0
18274,3
18275,1
18276,3
18277,3
18278,3
18279,0
18280,4
18281,2
18282,1
18283,4
18284,3
18285,3
18286,1
18287,4
18288,1
18289,1
18290,2
18291,4
18292,2
18293,3
18294,1
18295,0
18296,2
18297,3
18298,0
18299,4
18300,3
18301,1
18302,1
18303,1
18304,3
18305,1
18306,1
18307,4
18308,2
18309,1
18310,0
18311,1
18312,3
18313,0
18314,1
18315,1
18316,4
18317,0
18318,1
18319,2
18320,3
18321,1
18322,1
18323,1
18324,0
18325,1
18326,3
18327,2
18328,1
18329,3
18330,3
18331,2
18332,0
18333,3
18334,2
18335,3
18336,4
18337,3
18338,2
18339,1
18340,1
18341,1
18342,1
18343,4
18344,4
18345,0
18346,3
18347,1
18348,4
18349,3
18350,0
18351,2
18352,3
18353,1
18354,2
18355,2
18356,1
18357,0
18358,2
18359,2
18360,0
18361,0
18362,3
18363,3
18364,0
18365,1
18366,3
18367,3
18368,2
18369,0
18370,2
18371,4
18372,1
18373,1
18374,1
18375,0
18376,3
18377,1
18378,4
18379,4
18380,1
18381,3
18382,0
18383,1
18384,4
18385,1
18386,2
18387,0
18388,2
18389,1
18390,2
18391,1
18392,1
18393,0
18394,4
18395,2
18396,2
18397,3
18398,3
18399,0
18400,2
18401,3
18402,0
18403,4
18404,3
18405,3
18406,0
18407,3
18408,1
18409,4
18410,4
18411,0
18412,2
18413,0
18414,3
18415,2
18416,3
18417,0
18418,1
18419,3
18420,2
18421,1
18422,1
18423,3
18424,4
18425,4
18426,0
18427,1
18428,0
18429,2
18430,3
18431,4
18432,0
18433,2
18434,4
18435,1
18436,3
18437,3
18438,1
18439,0
18440,2
18441,4
18442,4
18443,4
18444,4
18445,1
18446,4
18447,2
18448,2
18449,2
18450,0
18451,1
18452,3
18453,3
18454,1
18455,1
18456,2
18457,0
18458,1
18459,3
18460,3
18461,1
18462,3
18463,4
18464,1
18465,2
18466,4
18467,2
18468,1
18469,3
18470,4
18471,0
18472,2
18473,3
18474,1
18475,2
18476,2
18477,1
18478,2
18479,0
18480,0
18481,2
18482,1
18483,0
18484,0
18485,3
18486,2
18487,2
18488,4
18489,0
18490,1
18491,2
18492,2
18493,4
18494,2
18495,2
18496,3
18497,2
18498,2
18499,2
18500,2
18501,2
18502,1
18503,2
18504,4
18505,4
18506,2
18507,4
18508,3
18509,4
18510,2
18511,2
18512,4
18513,3
18514,2
18515,1
18516,4
18517,2
18518,1
18519,3
18520,0
18521,4
18522,2
18523,2
18524,1
18525,1
18526,4
18527,2
18528,4
18529,0
18530,4
18531,0
18532,3
18533,1
18534,2
18535,2
18536,3
18537,2
18538,2
18539,4
18540,4
18541,4
18542,1
18543,2
18544,4
18545,4
18546,0
18547,3
18548,4
18549,1
18550,1
18551,4
18552,1
18553,4
18554,2
18555,0
18556,4
18557,1
18558,3
18559,2
18560,1
18561,1
18562,4
18563,4
18564,3
18565,0
18566,0
18567,1
18568,4
18569,1
18570,4
18571,4
18572,2
18573,0
18574,4
18575,4
18576,1
18577,3
18578,3
18579,0
18580,4
18581,2
18582,4
18583,2
18584,1
18585,3
18586,0
18587,3
18588,4
18589,4
18590,0
18591,4
18592,0
18593,0
18594,2
18595,0
18596,3
18597,2
18598,1
18599,4
18600,2
18601,0
18602,3
18603,4
18604,2
18605,4
18606,1
18607,4
18608,2
18609,1
18610,3
18611,0
18612,1
18613,2
18614,4
18615,2
18616,4
18617,0
18618,2
18619,3
18620,0
18621,1
18622,1
18623,2
18624,1
18625,0
18626,0
18627,4
18628,0
18629,4
18630,3
18631,4
18632,1
18633,1
18634,1
18635,0
18636,2
18637,3
18638,0
18639,3
18640,3
18641,3
18642,3
18643,1
18644,3
18645,3
18646,4
18647,1
18648,1
18649,0
18650,3
18651,1
18652,4
18653,3
18654,0
18655,4
18656,0
18657,3
18658,0
18659,1
18660,2
18661,3
18662,3
18663,4
18664,0
18665,2
18666,2
18667,4
18668,2
18669,3
18670,3
18671,3
18672,2
18673,3
18674,4
18675,0
18676,1
18677,1
18678,0
18679,3
18680,1
18681,2
18682,0
18683,4
18684,3
18685,3
18686,4
18687,3
18688,1
18689,3
18690,1
18691,1
18692,3
18693,0
18694,4
18695,3
18696,4
18697,2
18698,4
18699,3
18700,4
18701,3
18702,0
18703,4
18704,4
18705,0
18706,3
18707,2
18708,1
18709,3
18710,3
18711,3
18712,3
18713,3
18714,2
18715,2
18716,0
18717,1
18718,3
18719,4
18720,1
18721,0
18722,0
18723,3
18724,1
18725,4
18726,0
18727,1
18728,1
18729,1
18730,2
18731,1
18732,1
18733,2
18734,3
18735,4
18736,4
18737,1
18738,3
18739,4
18740,2
18741,2
18742,2
18743,1
18744,4
18745,3
18746,0
18747,0
18748,1
18749,4
18750,1
18751,1
18752,1
18753,2
18754,2
18755,0
18756,4
18757,2
18758,1
18759,1
18760,3
18761,4
18762,1
18763,1
18764,1
18765,0
18766,4
18767,3
18768,0
18769,4
18770,2
18771,3
18772,2
18773,3
18774,3
18775,0
18776,2
18777,4
18778,4
18779,1
18780,2
18781,3
18782,2
18783,1
18784,4
18785,0
18786,2
18787,0
18788,2
18789,0
18790,2
18791,2
18792,3
18793,1
18794,0
18795,2
18796,4
18797,2
18798,0
18799,2
18800,3
18801,2
18802,2
18803,1
18804,2
18805,4
18806,3
18807,0
18808,0
18809,4
18810,4
18811,4
18812,2
18813,3
18814,2
18815,2
18816,4
18817,2
18818,2
18819,4
18820,4
18821,1
18822,3
18823,0
18824,4
18825,2
18826,0
18827,1
18828,2
18829,2
18830,3
18831,0
18832,1
18833,1
18834,4
18835,1
18836,1
18837,4
18838,2
18839,1
18840,0
18841,0
18842,3
18843,1
18844,2
18845,1
18846,1
18847,2
18848,4
18849,2
18850,4
18851,3
18852,1
18853,2
18854,3
18855,2
18856,2
18857,0
18858,2
18859,0
18860,2
18861,3
18862,4
18863,3
18864,4
18865,4
18866,1
18867,1
18868,0
18869,3
18870,3
18871,0
18872,2
18873,3
18874,2
18875,0
18876,1
18877,2
18878,4
18879,4
18880,4
18881,4
18882,2
18883,1
18884,2
18885,2
18886,3
18887,2
18888,3
18889,2
18890,4
18891,0
18892,2
18893,1
18894,1
18895,1
18896,1
18897,2
18898,0
18899,4
18900,3
18901,3
18902,4
18903,0
18904,1
18905,0
18906,0
18907,2
18908,0
18909,0
18910,2
18911,0
18912,4
18913,2
18914,3
18915,3
18916,2
18917,2
18918,0
18919,3
18920,1
18921,1
18922,3
18923,1
18924,3
18925,2
18926,3
18927,3
18928,2
18929,1
18930,4
18931,2
18932,1
18933,3
18934,1
18935,4
18936,2
18937,2
18938,0
18939,3
18940,3
18941,2
18942,2
18943,1
18944,1
18945,3
18946,4
18947,2
18948,1
18949,0
18950,1
18951,2
18952,2
18953,0
18954,0
18955,3
18956,4
18957,3
18958,3
18959,2
18960,0
18961,4
18962,3
18963,3
18964,4
18965,3
18966,0
18967,1
18968,0
18969,1
18970,4
18971,2
18972,3
18973,3
18974,0
18975,4
18976,1
18977,3
18978,1
18979,0
18980,3
18981,2
18982,0
18983,0
18984,1
18985,2
18986,0
18987,1
18988,1
18989,1
18990,1
18991,2
18992,1
18993,2
18994,2
18995,2
18996,2
18997,0
18998,1
18999,2
19000,1
19001,0
19002,2
19003,2
19004,0
19005,1
19006,3
19007,4
19008,1
19009,2
19010,1
19011,1
19012,3
19013,1
19014,4
19015,3
19016,1
19017,1
19018,3
19019,3
19020,2
19021,4
19022,1
19023,0
19024,3
19025,3
19026,0
19027,2
19028,0
19029,4
19030,1
19031,0
19032,2
19033,4
19034,3
19035,2
19036,2
19037,0
19038,2
19039,4
19040,4
19041,2
19042,1
19043,1
19044,2
19045,2
19046,2
19047,3
19048,3
19049,1
19050,0
19051,3
19052,4
19053,0
19054,2
19055,0
19056,1
19057,3
19058,1
19059,2
19060,4
19061,0
19062,3
19063,0
19064,3
19065,1
19066,4
19067,4
19068,3
19069,0
19070,1
19071,0
19072,2
19073,4
19074,3
19075,3
19076,4
19077,0
19078,2
19079,2
19080,4
19081,1
19082,3
19083,0
19084,3
19085,2
19086,0
19087,2
19088,1
19089,2
19090,1
19091,1
19092,0
19093,2
19094,1
19095,2
19096,1
19097,2
19098,3
19099,0
19100,4
19101,1
19102,2
19103,1
19104,0
19105,0
19106,4
19107,0
19108,1
19109,2
19110,3
19111,1
19112,2
19113,0
19114,4
19115,1
19116,0
19117,1
19118,4
19119,3
19120,4
19121,4
19122,4
19123,4
19124,2
19125,0
19126,2
19127,4
19128,1
19129,3
19130,0
19131,1
19132,4
19133,1
19134,2
19135,4
19136,0
19137,3
19138,2
19139,3
19140,3
19141,1
19142,1
19143,0
19144,2
19145,0
19146,2
19147,4
19148,2
19149,3
19150,1
19151,4
19152,4
19153,0
19154,3
19155,4
19156,2
19157,0
19158,0
19159,1
19160,4
19161,1
19162,0
19163,0
19164,2
19165,0
19166,4
19167,3
19168,2
19169,2
19170,3
19171,1
19172,0
19173,1
19174,0
19175,1
19176,0
19177,4
19178,4
19179,3
19180,3
19181,4
19182,4
19183,0
19184,2
19185,3
19186,4
19187,1
19188,2
19189,4
19190,2
19191,3
19192,1
19193,2
19194,0
19195,4
19196,4
19197,1
19198,2
19199,4
19200,2
19201,4
19202,3
19203,3
19204,3
19205,0
19206,1
19207,4
19208,1
19209,4
19210,1
19211,2
19212,1
19213,1
19214,1
19215,3
19216,0
19217,4
19218,2
19219,3
19220,1
19221,3
19222,2
19223,4
19224,0
19225,1
19226,4
19227,0
19228,1
19229,4
19230,1
19231,3
19232,4
19233,0
19234,3
19235,3
19236,4
19237,2
19238,3
19239,3
19240,1
19241,2
19242,1
19243,0
19244,3
19245,0
19246,3
19247,4
19248,2
19249,2
19250,1
19251,1
19252,2
19253,0
19254,2
19255,0
19256,2
19257,1
19258,3
19259,4
19260,2
19261,2
19262,4
19263,1
19264,4
19265,3
19266,0
19267,0
19268,3
19269,1
19270,2
19271,2
19272,1
19273,3
19274,2
19275,4
19276,2
19277,4
19278,2
19279,0
19280,4
19281,1
19282,4
19283,3
19284,3
19285,0
19286,3
19287,0
19288,1
19289,4
19290,4
19291,1
19292,4
19293,3
19294,0
19295,2
19296,4
19297,1
19298,1
19299,4
19300,1
19301,0
19302,1
19303,1
19304,3
19305,4
19306,1
19307,3
19308,4
19309,3
19310,4
19311,3
19312,4
19313,1
19314,0
19315,1
19316,0
19317,4
19318,3
19319,0
19320,2
19321,4
19322,2
19323,4
19324,0
19325,2
19326,3
19327,4
19328,4
19329,4
19330,3
19331,2
19332,4
19333,4
19334,4
19335,0
19336,0
19337,2
19338,1
19339,2
19340,0
19341,2
19342,2
19343,2
19344,3
19345,2
19346,2
19347,3
19348,1
19349,3
19350,4
19351,4
19352,2
19353,2
19354,4
19355,2
19356,4
19357,2
19358,2
19359,0
19360,3
19361,2
19362,0
19363,2
19364,1
19365,0
19366,2
19367,4
19368,0
19369,0
19370,4
19371,4
19372,4
19373,2
19374,2
19375,2
19376,4
19377,4
19378,1
19379,4
19380,2
19381,1
19382,4
19383,4
19384,1
19385,1
19386,2
19387,4
19388,1
19389,1
19390,2
19391,0
19392,4
19393,3
19394,0
19395,4
19396,0
19397,2
19398,1
19399,0
19400,4
19401,0
19402,0
19403,4
19404,2
19405,3
19406,1
19407,0
19408,1
19409,1
19410,4
19411,3
19412,1
19413,1
19414,3
19415,1
19416,3
19417,3
19418,0
19419,2
19420,3
19421,0
19422,3
19423,1
19424,1
19425,3
19426,3
19427,4
19428,4
19429,1
19430,3
19431,1
19432,1
19433,1
19434,1
19435,0
19436,0
19437,0
19438,0
19439,0
19440,4
19441,3
19442,3
19443,1
19444,1
19445,3
19446,1
19447,1
19448,0
19449,3
19450,1
19451,2
19452,4
19453,1
19454,3
19455,3
19456,0
19457,0
19458,0
19459,1
19460,0
19461,3
19462,3
19463,1
19464,2
19465,2
19466,4
19467,4
19468,4
19469,1
19470,4
19471,0
19472,1
19473,1
19474,0
19475,2
19476,3
19477,0
19478,3
19479,4
19480,4
19481,2
19482,2
19483,0
19484,3
19485,3
19486,1
19487,4
19488,0
19489,3
19490,2
19491,1
19492,2
19493,1
19494,0
19495,2
19496,1
19497,1
19498,2
19499,3
19500,3
19501,2
19502,0
19503,0
19504,3
19505,3
19506,0
19507,3
19508,1
19509,1
19510,3
19511,2
19512,3
19513,3
19514,2
19515,0
19516,3
19517,2
19518,3
19519,2
19520,2
19521,2
19522,0
19523,1
19524,3
19525,1
19526,3
19527,3
19528,2
19529,4
19530,0
19531,3
19532,0
19533,2
19534,1
19535,0
19536,4
19537,2
19538,3
19539,1
19540,2
19541,2
19542,4
19543,0
19544,2
19545,3
19546,2
19547,0
19548,1
19549,2
19550,0
19551,0
19552,2
19553,2
19554,0
19555,1
19556,1
19557,0
19558,1
19559,3
19560,0
19561,2
19562,0
19563,1
19564,1
19565,1
19566,4
19567,4
19568,2
19569,4
19570,1
19571,1
19572,2
19573,1
19574,4
19575,0
19576,2
19577,0
19578,4
19579,0
19580,2
19581,4
19582,4
19583,0
19584,2
19585,0
19586,0
19587,1
19588,3
19589,4
19590,4
19591,4
19592,1
19593,4
19594,2
19595,2
19596,1
19597,3
19598,3
19599,1
19600,4
19601,3
19602,0
19603,1
19604,2
19605,2
19606,2
19607,1
19608,2
19609,4
19610,3
19611,2
19612,0
19613,0
19614,1
19615,1
19616,2
19617,2
19618,1
19619,2
19620,3
19621,3
19622,0
19623,0
19624,4
19625,4
19626,1
19627,3
19628,2
19629,2
19630,0
19631,2
19632,4
19633,2
19634,0
19635,3
19636,2
19637,3
19638,4
19639,1
19640,1
19641,0
19642,1
19643,3
19644,1
19645,4
19646,0
19647,0
19648,1
19649,0
19650,1
19651,2
19652,3
19653,0
19654,3
19655,4
19656,0
19657,3
19658,3
19659,3
19660,2
19661,2
19662,1
19663,4
19664,4
19665,3
19666,2
19667,3
19668,0
19669,0
19670,0
19671,4
19672,3
19673,4
19674,3
19675,2
19676,2
19677,1
19678,3
19679,0
19680,4
19681,2
19682,1
19683,4
19684,2
19685,0
19686,1
19687,3
19688,4
19689,2
19690,1
19691,2
19692,2
19693,0
19694,4
19695,1
19696,0
19697,0
19698,3
19699,2
19700,1
19701,2
19702,2
19703,4
19704,2
19705,0
19706,3
19707,3
19708,1
19709,0
19710,3
19711,4
19712,1
19713,3
19714,3
19715,3
19716,4
19717,4
19718,4
